"","last_fico_range_high","last_fico_range_low","pub_rec_bankruptcies","revol_util","inq_last_6mths","is_rent","is_bad"
"3786",744,740,0,43.8,1,FALSE,0
"3787",504,500,0,89.2,0,TRUE,0
"3788",619,615,0,76.6,1,FALSE,0
"3789",669,665,0,38.1,2,FALSE,0
"3790",764,760,0,30.5,4,FALSE,0
"3791",544,540,0,56.2,3,FALSE,0
"3792",674,670,0,76.3,1,TRUE,0
"3793",589,585,0,42.3,0,FALSE,0
"3794",614,610,0,65,2,TRUE,0
"3795",739,735,0,47,0,FALSE,0
"3796",719,715,0,86.6,0,TRUE,0
"3797",744,740,0,68.5,0,TRUE,0
"3798",694,690,0,9.7,1,TRUE,0
"3799",704,700,0,75.7,3,TRUE,0
"3800",664,660,0,99.7,0,FALSE,0
"3801",559,555,0,29.3,0,FALSE,0
"3802",799,795,0,30.8,0,FALSE,0
"3803",594,590,0,6.4,2,FALSE,0
"3804",754,750,0,16.7,2,FALSE,0
"3805",709,705,0,81.1,0,FALSE,0
"3806",774,770,0,65.3,0,TRUE,0
"3807",634,630,0,88.2,0,FALSE,0
"3808",679,675,0,3.2,1,FALSE,0
"3809",684,680,0,76.3,0,FALSE,0
"3810",754,750,0,98.6,0,FALSE,0
"3811",499,0,0,65.5,0,FALSE,1
"3812",684,680,0,61.9,1,TRUE,0
"3813",499,0,0,26.3,5,FALSE,1
"3814",749,745,0,75,0,TRUE,0
"3815",694,690,0,76.1,1,TRUE,0
"3816",529,525,0,98.3,0,TRUE,1
"3817",614,610,0,30.9,3,FALSE,1
"3818",699,695,0,73.2,0,TRUE,0
"3819",714,710,0,48.8,1,FALSE,0
"3820",649,645,0,42.2,2,FALSE,0
"3821",574,570,1,56.5,2,FALSE,0
"3822",669,665,0,31.1,2,TRUE,0
"3823",499,0,0,33.7,0,TRUE,0
"3824",529,525,0,52.4,1,TRUE,1
"3825",654,650,0,17.3,0,FALSE,0
"3826",639,635,0,62.3,0,FALSE,1
"3827",499,0,0,7.3,3,TRUE,1
"3828",559,555,0,12.4,3,TRUE,0
"3829",674,670,0,63,1,FALSE,0
"3830",814,810,0,32,0,FALSE,0
"3831",729,725,1,54.4,1,TRUE,0
"3832",674,670,0,42.3,2,TRUE,0
"3833",724,720,0,33.3,0,TRUE,0
"3834",734,730,0,20.5,0,TRUE,0
"3835",554,550,0,69,0,TRUE,0
"3836",774,770,0,0.8,0,TRUE,0
"3837",749,745,0,48.8,1,TRUE,0
"3838",834,830,0,9.1,0,FALSE,0
"3839",694,690,0,31,1,FALSE,0
"3840",794,790,0,4.6,1,TRUE,0
"3841",769,765,0,46.1,1,TRUE,0
"3842",794,790,0,77.9,1,TRUE,0
"3843",729,725,0,35.9,0,FALSE,0
"3844",739,735,0,26,0,FALSE,0
"3845",774,770,0,25.5,2,TRUE,0
"3846",759,755,0,77.7,0,FALSE,0
"3847",629,625,0,23.11,2,TRUE,0
"3848",759,755,0,33.4,0,FALSE,0
"3849",759,755,0,21,2,FALSE,0
"3850",709,705,0,22.7,0,TRUE,0
"3851",559,555,0,66.5,0,FALSE,1
"3852",609,605,0,8.8,1,TRUE,1
"3853",649,645,0,29.6,0,FALSE,1
"3854",619,615,1,52,3,FALSE,1
"3855",724,720,0,40,5,FALSE,1
"3856",679,675,0,62.6,0,FALSE,0
"3857",739,735,0,8.7,2,FALSE,0
"3858",799,795,0,73.4,0,FALSE,0
"3859",764,760,0,17.8,1,FALSE,0
"3860",724,720,0,38,3,FALSE,0
"3861",634,630,0,53.5,2,FALSE,1
"3862",699,695,0,28.8,0,TRUE,0
"3863",714,710,0,79.5,1,TRUE,0
"3864",649,645,0,48.5,0,TRUE,0
"3865",684,680,1,78.7,1,FALSE,0
"3866",729,725,0,7.7,1,FALSE,0
"3867",699,695,0,73.8,0,TRUE,0
"3868",774,770,0,46.3,0,TRUE,0
"3869",664,660,0,31.3,0,FALSE,0
"3870",604,600,0,39.5,3,TRUE,1
"3871",724,720,0,4,0,TRUE,0
"3872",759,755,0,36.1,0,FALSE,0
"3873",789,785,1,23.7,1,FALSE,0
"3874",769,765,0,83.5,1,TRUE,0
"3875",579,575,0,25.1,1,TRUE,0
"3876",714,710,0,16.3,1,FALSE,0
"3877",739,735,0,82.1,0,TRUE,0
"3878",499,0,0,62.3,1,FALSE,0
"3879",669,665,0,47,0,TRUE,0
"3880",604,600,1,64.8,1,FALSE,0
"3881",789,785,0,41.9,0,TRUE,0
"3882",674,670,0,33.9,0,TRUE,0
"3883",754,750,0,92.5,0,FALSE,0
"3884",779,775,0,17.7,0,TRUE,0
"3885",704,700,0,1.2,1,TRUE,0
"3886",744,740,0,26.8,1,TRUE,0
"3887",599,595,0,39.5,0,FALSE,1
"3888",769,765,0,24.4,0,FALSE,0
"3889",569,565,0,37.6,1,FALSE,1
"3890",754,750,0,22,0,FALSE,0
"3891",524,520,0,90.4,2,FALSE,1
"3892",574,570,0,97.3,0,TRUE,1
"3893",684,680,0,22,0,FALSE,1
"3894",744,740,0,23.9,2,FALSE,0
"3895",679,675,0,37.1,0,FALSE,0
"3896",794,790,0,27.4,1,TRUE,0
"3897",499,0,0,66.3,2,TRUE,1
"3898",579,575,0,55.6,0,TRUE,0
"3899",624,620,0,79.7,0,FALSE,0
"3900",719,715,0,10.6,0,FALSE,0
"3901",764,760,0,54.9,1,TRUE,0
"3902",654,650,0,95.4,3,TRUE,0
"3903",699,695,0,67.1,1,TRUE,0
"3904",809,805,0,0,0,TRUE,0
"3905",649,645,0,85.2,1,TRUE,0
"3906",649,645,0,25.2,1,TRUE,0
"3907",754,750,0,85.7,0,FALSE,0
"3908",659,655,0,7.6,3,FALSE,0
"3909",749,745,0,10.9,2,TRUE,0
"3910",589,585,0,53.8,0,TRUE,1
"3911",739,735,0,57.8,1,FALSE,0
"3912",709,705,0,2.2,1,TRUE,0
"3913",574,570,0,52.4,0,FALSE,1
"3914",774,770,0,60.5,1,FALSE,0
"3915",664,660,0,78.6,2,FALSE,0
"3916",699,695,0,67.2,0,FALSE,0
"3917",709,705,0,89.6,0,TRUE,0
"3918",694,690,0,88.2,0,TRUE,0
"3919",824,820,0,56.8,0,TRUE,0
"3920",644,640,0,44.2,0,FALSE,1
"3921",634,630,0,78.6,1,TRUE,0
"3922",649,645,0,14.2,1,TRUE,0
"3923",714,710,0,87.7,0,TRUE,0
"3924",654,650,0,45.7,1,TRUE,0
"3925",734,730,0,46.2,2,FALSE,0
"3926",734,730,0,41.7,1,FALSE,0
"3927",499,0,0,43.6,0,TRUE,1
"3928",584,580,0,63.4,1,TRUE,1
"3929",604,600,0,89.5,3,FALSE,1
"3930",764,760,0,43.6,0,TRUE,0
"3931",669,665,0,87.6,0,TRUE,0
"3932",699,695,0,59,3,FALSE,0
"3933",759,755,0,29.4,3,TRUE,0
"3934",764,760,0,38.7,1,FALSE,0
"3935",624,620,0,98.8,0,FALSE,0
"3936",774,770,0,32.9,1,TRUE,0
"3937",654,650,0,48.2,0,TRUE,0
"3938",824,820,0,47,0,FALSE,0
"3939",794,790,0,0.4,1,FALSE,0
"3940",764,760,0,4.1,0,FALSE,0
"3941",644,640,0,59,0,FALSE,0
"3942",554,550,0,65.9,1,TRUE,0
"3943",739,735,0,82,0,TRUE,0
"3944",639,635,0,61.5,1,TRUE,1
"3945",664,660,0,89.6,0,TRUE,0
"3946",764,760,0,50.8,0,FALSE,0
"3947",804,800,0,73.6,1,TRUE,0
"3948",604,600,0,45.6,0,FALSE,1
"3949",719,715,0,69,1,TRUE,0
"3950",609,605,0,57.6,1,TRUE,0
"3951",754,750,0,25.3,0,FALSE,0
"3952",599,595,0,88.7,1,TRUE,1
"3953",604,600,0,56.8,1,FALSE,1
"3954",834,830,0,59,0,FALSE,0
"3955",609,605,0,18.4,1,TRUE,1
"3956",749,745,0,56.4,0,FALSE,0
"3957",574,570,0,89.1,1,FALSE,0
"3958",719,715,0,54.9,0,FALSE,0
"3959",674,670,0,56.7,0,FALSE,0
"3960",639,635,0,94.3,0,TRUE,0
"3961",714,710,0,76.9,1,TRUE,1
"3962",724,720,0,84.7,0,TRUE,0
"3963",639,635,0,33.8,0,FALSE,0
"3964",714,710,0,54.2,2,FALSE,0
"3965",809,805,0,8.5,0,FALSE,0
"3966",714,710,0,51.5,1,FALSE,0
"3967",599,595,1,91.1,1,TRUE,1
"3968",749,745,0,77.6,0,FALSE,0
"3969",719,715,0,90.1,0,TRUE,0
"3970",569,565,0,41.3,0,FALSE,1
"3971",739,735,0,96.1,1,TRUE,0
"3972",674,670,0,84.8,0,TRUE,1
"3973",789,785,0,15.3,3,TRUE,0
"3974",734,730,0,0,1,FALSE,0
"3975",739,735,0,0.8,0,FALSE,0
"3976",629,625,0,37.6,1,FALSE,0
"3977",654,650,0,33.3,2,TRUE,0
"3978",724,720,0,35,3,FALSE,0
"3979",539,535,0,6.4,0,FALSE,1
"3980",669,665,0,85.3,1,TRUE,0
"3981",694,690,0,39.3,3,FALSE,1
"3982",549,545,0,77.5,3,FALSE,1
"3983",614,610,0,82.5,0,TRUE,1
"3984",829,825,0,35.8,0,TRUE,0
"3985",679,675,0,58.2,2,TRUE,0
"3986",729,725,0,48.7,0,TRUE,0
"3987",654,650,0,68.9,0,FALSE,1
"3988",594,590,0,27.4,1,TRUE,0
"3989",724,720,0,95.1,1,FALSE,0
"3990",774,770,0,14.4,0,FALSE,0
"3991",739,735,0,88.5,0,TRUE,0
"3992",784,780,0,23.1,0,FALSE,0
"3993",824,820,0,59.6,1,FALSE,0
"3994",744,740,0,62,1,TRUE,0
"3995",739,735,0,62,0,FALSE,0
"3996",654,650,0,32.4,3,FALSE,0
"3997",664,660,0,13.4,3,FALSE,0
"3998",794,790,0,45.3,0,TRUE,0
"3999",499,0,0,18.6,1,TRUE,1
"4000",809,805,0,15.3,0,TRUE,0
"4001",644,640,0,94.7,2,TRUE,1
"4002",759,755,0,30.1,1,FALSE,0
"4003",719,715,0,37.6,0,TRUE,0
"4004",739,735,0,50.3,1,TRUE,0
"4005",694,690,0,26.3,0,TRUE,0
"4006",809,805,0,31.5,1,TRUE,0
"4007",589,585,0,43.7,0,TRUE,1
"4008",719,715,0,73.1,0,FALSE,0
"4009",779,775,0,40.8,3,FALSE,0
"4010",594,590,0,36.8,1,FALSE,0
"4011",784,780,0,39.5,0,FALSE,0
"4012",689,685,0,13.9,1,TRUE,1
"4013",694,690,0,64.7,0,TRUE,0
"4014",764,760,0,83.6,1,TRUE,0
"4015",659,655,0,44.5,1,TRUE,0
"4016",649,645,0,58.8,2,FALSE,1
"4017",759,755,0,40.6,0,FALSE,0
"4018",669,665,0,19.5,1,FALSE,0
"4019",809,805,0,26.4,0,FALSE,0
"4020",739,735,0,53.8,1,TRUE,0
"4021",709,705,0,33.8,1,TRUE,0
"4022",799,795,0,14.4,1,FALSE,0
"4023",499,0,0,0,1,TRUE,1
"4024",809,805,0,27.2,0,FALSE,0
"4025",684,680,0,11,0,FALSE,0
"4026",669,665,0,33.6,0,FALSE,0
"4027",669,665,0,13.9,0,FALSE,0
"4028",549,545,0,74.5,0,TRUE,1
"4029",734,730,0,80.4,1,TRUE,0
"4030",674,670,0,67.7,1,FALSE,1
"4031",564,560,0,85.3,0,TRUE,1
"4032",674,670,0,57.4,2,TRUE,0
"4033",694,690,0,88.6,0,TRUE,0
"4034",749,745,0,52.6,0,FALSE,0
"4035",709,705,0,40.1,1,FALSE,0
"4036",629,625,0,75.8,1,FALSE,1
"4037",734,730,0,30.7,0,FALSE,0
"4038",784,780,1,67.9,0,FALSE,0
"4039",784,780,0,34.8,2,TRUE,0
"4040",684,680,0,43.6,2,FALSE,0
"4041",799,795,0,91.1,0,TRUE,0
"4042",699,695,0,49,0,FALSE,0
"4043",679,675,0,59.6,0,FALSE,0
"4044",794,790,0,23.6,0,FALSE,0
"4045",789,785,0,77.5,0,TRUE,0
"4046",744,740,0,1.5,0,TRUE,0
"4047",534,530,0,3.2,0,FALSE,1
"4048",644,640,0,49.9,1,FALSE,0
"4049",799,795,0,83.8,0,FALSE,0
"4050",729,725,0,24,0,FALSE,0
"4051",669,665,0,16.4,3,FALSE,1
"4052",724,720,0,91.5,1,TRUE,0
"4053",699,695,0,9.6,0,FALSE,0
"4054",574,570,0,43.2,0,FALSE,0
"4055",709,705,0,57.7,0,TRUE,0
"4056",719,715,0,68.9,1,TRUE,0
"4057",819,815,0,5.5,0,FALSE,0
"4058",699,695,0,39.5,2,TRUE,0
"4059",734,730,0,84.1,0,FALSE,0
"4060",704,700,0,22,1,FALSE,0
"4061",619,615,0,0,1,TRUE,0
"4062",674,670,0,88.7,3,FALSE,1
"4063",684,680,1,0,2,FALSE,0
"4064",724,720,0,20.3,2,FALSE,0
"4065",634,630,0,48.9,0,TRUE,0
"4066",789,785,0,97.4,1,TRUE,0
"4067",634,630,0,43.3,1,FALSE,0
"4068",724,720,0,62.8,0,FALSE,0
"4069",814,810,0,19.3,5,FALSE,0
"4070",679,675,0,31.2,1,TRUE,1
"4071",549,545,0,77,3,FALSE,1
"4072",649,645,0,74.4,2,FALSE,0
"4073",724,720,0,13,1,TRUE,0
"4074",714,710,0,45.8,0,TRUE,0
"4075",734,730,0,16.4,3,FALSE,0
"4076",809,805,0,28.4,0,FALSE,0
"4077",764,760,0,4.2,0,TRUE,0
"4078",759,755,0,34.8,1,FALSE,0
"4079",809,805,0,81.4,1,TRUE,0
"4080",774,770,0,58.3,0,FALSE,0
"4081",734,730,0,45.6,1,FALSE,0
"4082",679,675,0,41.4,0,TRUE,0
"4083",624,620,0,47.2,2,TRUE,0
"4084",644,640,0,49.1,0,TRUE,0
"4085",554,550,0,0.1,1,TRUE,0
"4086",784,780,0,31.8,1,FALSE,0
"4087",704,700,0,94.2,2,FALSE,0
"4088",599,595,0,40.5,0,FALSE,1
"4089",659,655,0,24.9,2,TRUE,1
"4090",699,695,0,6.3,2,FALSE,0
"4091",769,765,0,4,0,FALSE,0
"4092",764,760,0,45,0,FALSE,0
"4093",694,690,0,0,0,TRUE,0
"4094",704,700,0,68.1,0,FALSE,0
"4095",679,675,0,92.7,2,TRUE,1
"4096",684,680,0,55.5,0,FALSE,0
"4097",734,730,0,96.2,0,FALSE,0
"4098",819,815,0,13.7,0,FALSE,0
"4099",564,560,0,29.9,1,FALSE,1
"4100",749,745,0,0,2,FALSE,0
"4101",819,815,0,44.5,2,FALSE,0
"4102",819,815,0,14.6,2,FALSE,0
"4103",694,690,0,28.2,1,FALSE,0
"4104",709,705,0,31.9,4,FALSE,0
"4105",714,710,0,56.3,3,TRUE,0
"4106",509,505,0,73.9,0,TRUE,0
"4107",724,720,0,98.5,0,TRUE,0
"4108",719,715,0,42.5,1,FALSE,0
"4109",689,685,0,46.1,0,FALSE,0
"4110",754,750,0,39.7,2,TRUE,0
"4111",564,560,0,23.2,1,FALSE,0
"4112",744,740,0,65,1,TRUE,0
"4113",704,700,0,64.8,1,FALSE,0
"4114",799,795,0,16,0,TRUE,0
"4115",709,705,0,43.1,1,FALSE,0
"4116",644,640,0,98.8,1,TRUE,0
"4117",694,690,0,46.7,0,FALSE,0
"4118",759,755,0,7.1,1,FALSE,0
"4119",724,720,0,60.3,0,FALSE,0
"4120",719,715,0,65.2,1,FALSE,0
"4121",774,770,0,7.4,3,FALSE,0
"4122",504,500,0,59.2,1,TRUE,1
"4123",689,685,0,51.5,1,FALSE,0
"4124",669,665,0,72.1,0,FALSE,0
"4125",794,790,0,13.6,0,FALSE,0
"4126",559,555,0,32.2,1,FALSE,0
"4127",644,640,0,71,0,FALSE,1
"4128",759,755,0,29.2,0,FALSE,0
"4129",629,625,0,95.1,0,TRUE,0
"4130",644,640,0,20,4,FALSE,0
"4131",779,775,0,23.9,1,FALSE,0
"4132",819,815,0,28.8,4,FALSE,0
"4133",714,710,0,36.2,0,FALSE,0
"4134",709,705,0,67.9,3,FALSE,0
"4135",724,720,0,81.6,1,FALSE,0
"4136",774,770,0,11.6,0,TRUE,0
"4137",609,605,0,37.4,1,TRUE,0
"4138",734,730,0,0.9,0,FALSE,0
"4139",734,730,0,59.1,1,FALSE,0
"4140",709,705,0,89.4,0,FALSE,0
"4141",504,500,0,0,1,TRUE,1
"4142",809,805,0,35.6,0,TRUE,0
"4143",724,720,0,78.6,0,FALSE,0
"4144",749,745,0,35.4,1,FALSE,0
"4145",719,715,0,48.3,3,FALSE,0
"4146",634,630,0,79,0,TRUE,1
"4147",789,785,0,57.8,1,FALSE,0
"4148",724,720,0,43.7,0,FALSE,0
"4149",734,730,0,43.4,0,FALSE,0
"4150",689,685,0,72.4,0,FALSE,0
"4151",539,535,0,23.9,1,TRUE,1
"4152",834,830,0,27.3,1,FALSE,0
"4153",819,815,0,15.3,1,TRUE,0
"4154",799,795,0,15.6,1,TRUE,0
"4155",554,550,0,89.2,1,TRUE,1
"4156",744,740,0,0.8,1,FALSE,0
"4157",734,730,0,97.3,0,FALSE,0
"4158",599,595,0,17.1,1,FALSE,0
"4159",784,780,0,0,0,FALSE,0
"4160",744,740,0,73.8,0,TRUE,0
"4161",679,675,1,60.4,0,TRUE,0
"4162",734,730,0,12.1,5,FALSE,0
"4163",779,775,0,57.4,0,FALSE,0
"4164",824,820,0,42.5,0,FALSE,0
"4165",774,770,0,61.9,2,TRUE,0
"4166",749,745,0,38.2,3,FALSE,0
"4167",554,550,0,74.9,1,TRUE,0
"4168",654,650,0,69.7,3,FALSE,0
"4169",719,715,0,77.9,0,FALSE,0
"4170",729,725,0,54.9,0,TRUE,0
"4171",559,555,0,35.2,1,FALSE,1
"4172",654,650,0,79,0,FALSE,0
"4173",744,740,0,0.1,0,FALSE,0
"4174",654,650,0,52.9,1,FALSE,0
"4175",744,740,0,85.6,0,TRUE,0
"4176",739,735,0,23.5,1,FALSE,0
"4177",749,745,0,8.3,1,TRUE,0
"4178",649,645,0,51.5,3,TRUE,0
"4179",709,705,0,83.3,0,FALSE,0
"4180",699,695,0,28.7,3,FALSE,0
"4181",764,760,0,27.5,2,FALSE,0
"4182",654,650,0,48.7,1,TRUE,1
"4183",644,640,0,71.5,0,FALSE,0
"4184",564,560,0,86.3,3,TRUE,0
"4185",674,670,0,69.5,3,TRUE,0
"4186",649,645,0,23.3,1,TRUE,0
"4187",744,740,0,69.6,0,FALSE,0
"4188",704,700,0,86.9,1,TRUE,0
"4189",709,705,0,63.1,2,FALSE,0
"4190",694,690,0,61.3,1,FALSE,0
"4191",689,685,0,62.5,2,TRUE,0
"4192",604,600,0,84,0,FALSE,0
"4193",649,645,0,77.5,0,FALSE,0
"4194",694,690,0,53.6,3,TRUE,0
"4195",754,750,0,46,0,FALSE,0
"4196",754,750,0,68,0,TRUE,0
"4197",799,795,0,72.1,0,FALSE,0
"4198",679,675,0,74.6,1,TRUE,0
"4199",739,735,0,92.9,3,TRUE,0
"4200",529,525,0,45.6,1,FALSE,0
"4201",714,710,0,73.6,2,TRUE,0
"4202",694,690,0,62,0,TRUE,0
"4203",674,670,0,38.7,1,TRUE,0
"4204",714,710,0,25.8,0,FALSE,0
"4205",574,570,0,46.6,0,FALSE,1
"4206",749,745,1,16.7,1,FALSE,0
"4207",704,700,0,35.1,0,FALSE,0
"4208",694,690,0,45.2,1,TRUE,0
"4209",634,630,0,72,1,TRUE,1
"4210",669,665,0,0,2,TRUE,0
"4211",739,735,0,38.6,1,FALSE,1
"4212",599,595,0,61.3,0,FALSE,1
"4213",714,710,0,80.2,0,TRUE,0
"4214",674,670,0,96.2,1,FALSE,0
"4215",704,700,0,59,2,FALSE,0
"4216",734,730,0,56.4,0,TRUE,0
"4217",799,795,0,48.5,0,FALSE,0
"4218",809,805,0,5.5,0,FALSE,0
"4219",524,520,0,87.7,0,FALSE,1
"4220",814,810,0,1,0,TRUE,0
"4221",754,750,0,16.1,1,TRUE,1
"4222",704,700,0,52.9,0,FALSE,0
"4223",759,755,0,20.7,2,FALSE,0
"4224",784,780,0,4.6,1,FALSE,0
"4225",684,680,0,33.1,1,TRUE,0
"4226",499,0,0,93.6,1,TRUE,1
"4227",744,740,0,10.3,0,TRUE,0
"4228",624,620,1,99.1,1,FALSE,1
"4229",499,0,0,79.5,1,TRUE,1
"4230",769,765,0,14.6,0,TRUE,0
"4231",639,635,0,93.4,3,FALSE,0
"4232",724,720,0,45.4,0,TRUE,0
"4233",769,765,0,39.4,0,FALSE,0
"4234",779,775,0,64.5,0,FALSE,0
"4235",654,650,0,30.5,0,FALSE,0
"4236",644,640,0,53.5,1,TRUE,0
"4237",674,670,0,67.4,0,TRUE,0
"4238",794,790,0,83.9,0,TRUE,0
"4239",809,805,0,18.4,2,FALSE,0
"4240",719,715,0,37.4,1,TRUE,0
"4241",759,755,0,21.1,1,TRUE,0
"4242",699,695,0,31.2,1,FALSE,0
"4243",739,735,0,37.6,0,TRUE,0
"4244",619,615,0,34.9,1,FALSE,0
"4245",599,595,0,17.6,1,FALSE,0
"4246",734,730,0,95.8,0,FALSE,0
"4247",669,665,0,36.4,1,TRUE,0
"4248",749,745,0,15.2,3,FALSE,0
"4249",714,710,0,85.8,1,FALSE,1
"4250",679,675,0,28.9,0,FALSE,0
"4251",829,825,0,0,0,TRUE,0
"4252",554,550,0,16.3,1,TRUE,1
"4253",654,650,0,47.9,1,FALSE,0
"4254",704,700,0,49.8,2,TRUE,0
"4255",809,805,0,2.6,2,FALSE,0
"4256",589,585,0,8.9,2,FALSE,1
"4257",634,630,0,43.2,0,FALSE,0
"4258",664,660,0,88.2,1,TRUE,0
"4259",714,710,0,50.1,3,TRUE,0
"4260",769,765,0,44.2,1,TRUE,0
"4261",704,700,0,66.7,1,FALSE,0
"4262",704,700,0,28.9,0,FALSE,0
"4263",714,710,0,48.3,0,FALSE,0
"4264",839,835,0,26.1,2,FALSE,0
"4265",724,720,0,51.8,0,TRUE,0
"4266",834,830,0,2.9,0,FALSE,0
"4267",739,735,0,22.5,5,FALSE,0
"4268",519,515,0,51.1,0,FALSE,0
"4269",704,700,0,20.8,0,FALSE,0
"4270",759,755,0,17.3,0,TRUE,0
"4271",689,685,0,78.7,2,FALSE,0
"4272",634,630,0,86.7,2,TRUE,0
"4273",724,720,0,79.3,2,FALSE,0
"4274",779,775,1,19.3,1,FALSE,0
"4275",679,675,0,71.8,0,FALSE,0
"4276",749,745,0,13.8,0,FALSE,0
"4277",779,775,0,33.3,1,TRUE,0
"4278",714,710,0,35.5,0,TRUE,0
"4279",784,780,0,7,1,TRUE,0
"4280",639,635,0,17.4,0,TRUE,0
"4281",539,535,0,80.4,0,TRUE,0
"4282",574,570,0,73.8,1,FALSE,1
"4283",744,740,0,53.3,0,FALSE,0
"4284",629,625,0,48,1,FALSE,1
"4285",659,655,0,40.3,1,FALSE,0
"4286",709,705,0,51.1,1,TRUE,0
"4287",784,780,0,24.3,1,TRUE,0
"4288",794,790,0,54.4,0,TRUE,0
"4289",539,535,0,97.6,2,FALSE,1
"4290",699,695,0,87.2,1,TRUE,0
"4291",834,830,0,22.9,0,FALSE,0
"4292",799,795,0,2.8,0,FALSE,0
"4293",664,660,0,73.4,2,TRUE,0
"4294",534,530,0,61.7,1,FALSE,1
"4295",559,555,0,27.8,0,TRUE,0
"4296",704,700,0,17.2,0,FALSE,0
"4297",584,580,0,31.4,0,FALSE,1
"4298",764,760,0,98.8,0,TRUE,0
"4299",809,805,0,9.6,0,FALSE,0
"4300",679,675,0,26.9,1,TRUE,0
"4301",689,685,0,18.1,1,TRUE,0
"4302",759,755,0,58.7,0,FALSE,0
"4303",724,720,0,82,0,FALSE,0
"4304",729,725,0,18.8,0,TRUE,0
"4305",679,675,0,67.7,1,TRUE,0
"4306",689,685,0,47.5,0,FALSE,0
"4307",699,695,0,44.5,1,FALSE,0
"4308",624,620,0,55.1,1,FALSE,0
"4309",774,770,0,40.5,0,FALSE,0
"4310",669,665,0,28.3,0,TRUE,0
"4311",719,715,0,55.1,0,FALSE,0
"4312",694,690,0,98.4,2,FALSE,0
"4313",709,705,0,19.9,0,FALSE,0
"4314",704,700,0,35.7,0,TRUE,0
"4315",659,655,0,12.3,2,FALSE,0
"4316",709,705,0,17.8,0,TRUE,0
"4317",804,800,0,30.2,1,TRUE,0
"4318",524,520,0,78.8,0,TRUE,0
"4319",529,525,0,0,0,FALSE,1
"4320",734,730,0,48.9,1,TRUE,0
"4321",819,815,0,31.2,0,FALSE,0
"4322",729,725,0,87.6,0,FALSE,0
"4323",714,710,0,57.8,1,TRUE,0
"4324",749,745,0,98.6,1,FALSE,0
"4325",764,760,0,96.1,0,TRUE,0
"4326",639,635,0,41.8,2,TRUE,1
"4327",729,725,0,48.8,0,TRUE,0
"4328",639,635,0,0.46,2,FALSE,0
"4329",669,665,0,42.9,3,FALSE,1
"4330",664,660,0,7.4,2,FALSE,0
"4331",719,715,0,47.7,0,FALSE,0
"4332",664,660,0,21.5,0,TRUE,0
"4333",654,650,0,68,0,TRUE,0
"4334",739,735,0,99.5,0,TRUE,0
"4335",679,675,0,42,1,FALSE,0
"4336",839,835,0,36.4,1,FALSE,0
"4337",679,675,0,41.3,1,TRUE,0
"4338",724,720,0,20.5,0,FALSE,0
"4339",744,740,0,24.2,0,FALSE,0
"4340",749,745,0,80.9,1,FALSE,0
"4341",769,765,0,16,3,FALSE,0
"4342",804,800,0,16.7,3,FALSE,0
"4343",664,660,0,1.4,0,FALSE,1
"4344",789,785,0,63.4,0,TRUE,0
"4345",714,710,0,15.6,6,TRUE,0
"4346",624,620,0,66.1,0,FALSE,0
"4347",594,590,0,12,0,TRUE,1
"4348",504,500,0,18.9,1,TRUE,0
"4349",719,715,0,16.6,3,FALSE,0
"4350",719,715,0,86.7,0,FALSE,0
"4351",784,780,1,55.8,1,TRUE,0
"4352",784,780,0,49.6,1,TRUE,0
"4353",714,710,0,2.1,2,FALSE,0
"4354",689,685,0,92.8,1,FALSE,0
"4355",634,630,1,68.6,3,TRUE,1
"4356",584,580,0,86.5,0,TRUE,0
"4357",729,725,0,19.6,2,TRUE,0
"4358",749,745,0,72.4,1,TRUE,0
"4359",814,810,0,7.1,0,TRUE,0
"4360",694,690,0,3.8,1,TRUE,0
"4361",514,510,0,0,0,TRUE,1
"4362",719,715,0,46.6,0,TRUE,0
"4363",724,720,0,16.2,1,FALSE,0
"4364",774,770,1,33.8,2,TRUE,0
"4365",584,580,0,63.5,0,FALSE,0
"4366",654,650,0,73.4,0,FALSE,0
"4367",804,800,0,14.4,1,FALSE,0
"4368",674,670,0,97,2,FALSE,0
"4369",629,625,0,49.2,1,TRUE,0
"4370",534,530,0,22.1,1,TRUE,1
"4371",549,545,0,11.7,0,TRUE,1
"4372",694,690,0,47.1,1,TRUE,0
"4373",794,790,0,28.3,0,FALSE,0
"4374",714,710,0,0.1,0,FALSE,0
"4375",679,675,0,66.9,0,FALSE,0
"4376",654,650,0,44.1,0,TRUE,1
"4377",764,760,0,40.9,0,TRUE,0
"4378",709,705,0,64.3,1,FALSE,0
"4379",709,705,0,70,0,FALSE,0
"4380",789,785,0,32.4,1,FALSE,0
"4381",574,570,0,78,0,TRUE,1
"4382",729,725,0,59.3,0,TRUE,0
"4383",539,535,0,38.6,0,TRUE,0
"4384",534,530,0,7.2,2,TRUE,0
"4385",599,595,0,52.3,0,FALSE,1
"4386",559,555,1,71.9,3,FALSE,0
"4387",519,515,0,63.6,1,TRUE,0
"4388",719,715,0,28.3,0,TRUE,1
"4389",719,715,0,19.4,1,FALSE,0
"4390",689,685,0,54.6,0,FALSE,0
"4391",789,785,0,0.8,0,FALSE,0
"4392",614,610,0,33.9,1,FALSE,0
"4393",619,615,0,40.1,1,FALSE,1
"4394",644,640,0,49.2,2,TRUE,0
"4395",714,710,0,44.7,0,FALSE,0
"4396",649,645,0,90.3,1,TRUE,1
"4397",544,540,0,94.5,0,TRUE,0
