total_rec_prncp,last_fico_range_high,last_fico_range_low,last_pymnt_delta,last_pymnt_amnt,zip_code,is_bad
3289.69,599,595,488.0,308.06,945xx,1.0
5e3,744,740,1127.0,181.58,921xx,0.0
4725.0,624,620,1127.0,166.33,891xx,0.0
9e3,589,585,1127.0,303.8,105xx,0.0
6600.0,704,700,1127.0,221.67,305xx,0.0
9e3,799,795,700.0,4175.9,211xx,0.0
6400.0,784,780,1035.0,841.4,618xx,0.0
5353.3,499,0,914.0,258.29,941xx,1.0
993.56,584,580,245.0,201.71,986xx,1.0
1e4,634,630,1127.0,341.15,309xx,0.0
3e3,734,730,1127.0,110.91,936xx,0.0
3600.0,739,735,1127.0,132.64,221xx,0.0
1e4,669,665,1127.0,335.27,852xx,0.0
12400.0,714,710,1127.0,425.47,750xx,0.0
5600.0,694,690,944.0,1275.33,069xx,0.0
11999.99,784,780,1127.0,404.73,957xx,0.0
12e3,744,740,579.0,6494.23,021xx,0.0
15e3,614,610,853.0,4884.84,296xx,0.0
1e4,724,720,1127.0,364.33,148xx,0.0
21599.99,784,780,641.0,11285.58,921xx,0.0
5e3,694,690,304.0,4108.7,981xx,0.0
4e3,774,770,1127.0,133.51,430xx,0.0
19200.0,719,715,1066.0,1944.79,532xx,0.0
2500.0,574,570,1127.0,93.32,207xx,0.0
11399.98,659,655,1006.0,1859.93,604xx,0.0
10750.0,614,610,579.0,2913.65,930xx,0.0
3e3,719,715,214.0,2579.84,972xx,0.0
2e3,779,775,1127.0,77.66,631xx,0.0
5e3,514,510,1127.0,200.12,800xx,0.0
196.63,679,675,214.0,100.0,913xx,1.0
1416.12,594,590,335.0,205.38,786xx,1.0
5499.99,529,525,1127.0,194.08,801xx,0.0
2800.0,774,770,1127.0,99.91,760xx,0.0
20800.0,729,725,1127.0,700.35,751xx,0.0
2400.0,609,605,761.0,1024.63,850xx,0.0
5500.0,554,550,1127.0,15.56,754xx,0.0
6589.24,514,510,549.0,580.76,932xx,1.0
2800.0,679,675,1127.0,103.9,968xx,0.0
1e4,714,710,1127.0,367.11,441xx,0.0
2270.64,594,590,579.0,166.58,013xx,1.0
9e3,634,630,1127.0,302.37,210xx,0.0
15999.99,709,705,1096.0,1057.25,604xx,0.0
19200.0,789,785,518.0,18.8,940xx,0.0
19999.99,564,560,1127.0,708.47,604xx,0.0
11999.99,664,660,1035.0,1573.23,852xx,0.0
5200.0,649,645,1096.0,194.86,950xx,0.0
3e3,579,575,610.0,7.27,672xx,0.0
8e3,639,635,1127.0,19.73,232xx,0.0
16750.0,669,665,549.0,9718.89,444xx,0.0
8e3,794,790,700.0,19.43,331xx,0.0
7e3,759,755,1035.0,339.93,809xx,0.0
17999.99,499,0,1249.0,24.2,710xx,0.0
4286.02,619,615,822.0,199.89,809xx,1.0
3600.0,794,790,1096.0,131.97,021xx,0.0
24999.99,729,725,1096.0,833.54,347xx,0.0
14400.0,734,730,1096.0,487.6,021xx,0.0
12249.99,794,790,1096.0,405.91,955xx,0.0
4500.0,644,640,1096.0,160.98,336xx,0.0
2164.66,634,630,335.0,262.91,914xx,1.0
15e3,784,780,914.0,3373.06,729xx,0.0
11200.0,744,740,426.0,7697.17,778xx,0.0
8500.0,749,745,365.0,994.23,335xx,0.0
14400.0,649,645,1096.0,512.31,151xx,0.0
5e3,764,760,123.0,4659.61,606xx,0.0
6600.0,794,790,791.0,1820.27,785xx,0.0
1600.0,749,745,730.0,639.21,900xx,0.0
3e3,499,0,1127.0,14.57,316xx,0.0
5736.37,529,525,1006.0,20.0,740xx,1.0
9999.99,659,655,1096.0,337.5,190xx,0.0
8500.0,709,705,1096.0,305.38,300xx,0.0
5698.24,664,660,457.0,1000.03,338xx,1.0
11832.27,684,680,761.0,591.54,078xx,1.0
3e3,734,730,944.0,598.24,028xx,0.0
8500.0,544,540,1096.0,304.77,441xx,0.0
19999.99,764,760,1096.0,672.68,756xx,0.0
6800.0,649,645,1035.0,692.91,927xx,0.0
5e3,664,660,944.0,987.57,793xx,0.0
13e3,804,800,457.0,6.91,750xx,0.0
2474.74,554,550,883.0,106.61,600xx,1.0
8400.0,779,775,1096.0,290.59,926xx,0.0
18500.0,804,800,1096.0,622.92,802xx,0.0
12500.0,714,710,245.0,10490.48,782xx,0.0
1238.24,664,660,610.0,41.68,104xx,1.0
10400.0,674,670,641.0,5040.31,480xx,0.0
14e3,694,690,365.0,4922.48,945xx,0.0
1500.0,669,665,1096.0,57.13,329xx,0.0
7999.99,654,650,610.0,4186.64,766xx,0.0
12e3,729,725,1096.0,401.84,068xx,0.0
2690.68,619,615,1006.0,101.77,946xx,1.0
7365.33,809,805,579.0,481.42,224xx,1.0
6e3,644,640,1096.0,201.54,342xx,0.0
7e3,639,635,1096.0,239.94,152xx,0.0
12500.0,734,730,123.0,11739.23,770xx,0.0
6562.16,674,670,641.0,385.14,301xx,1.0
457.49,579,575,457.0,38.52,871xx,1.0
5e3,629,625,1096.0,196.21,331xx,0.0
6551.86,599,595,1035.0,219.36,226xx,1.0
6226.15,504,500,396.0,384.16,100xx,1.0
7e3,684,680,975.0,1156.12,567xx,0.0
7e3,719,715,669.0,207.49,168xx,0.0
7750.0,769,765,610.0,4075.03,029xx,0.0
13e3,724,720,518.0,7861.95,331xx,0.0
3600.0,794,790,1096.0,133.97,189xx,0.0
9e3,609,605,1127.0,220.04,336xx,0.0
9999.98,769,765,1096.0,347.63,775xx,0.0
25e3,664,660,1096.0,880.15,786xx,0.0
9999.99,624,620,1127.0,84.32,934xx,0.0
1e4,654,650,1096.0,333.45,217xx,0.0
3837.71,634,630,518.0,299.84,900xx,1.0
6e3,709,705,1006.0,775.65,913xx,0.0
15e3,684,680,549.0,8635.18,080xx,0.0
2e4,809,805,1096.0,693.98,331xx,0.0
8800.0,704,700,1006.0,1155.75,130xx,0.0
5500.0,729,725,1035.0,565.56,917xx,0.0
10919.19,674,670,579.0,797.8,928xx,1.0
8500.0,599,595,700.0,4345.13,563xx,0.0
3e3,704,700,245.0,359.19,200xx,0.0
5e3,689,685,1096.0,181.69,331xx,0.0
11400.0,669,665,944.0,343.97,481xx,0.0
1e3,719,715,396.0,710.92,844xx,0.0
13e3,699,695,1096.0,474.15,199xx,0.0
2500.0,669,665,1157.0,65.42,705xx,0.0
25e3,639,635,669.0,17.4,989xx,0.0
1e4,679,675,1035.0,1021.49,945xx,0.0
7e3,679,675,518.0,4295.77,319xx,0.0
7e3,809,805,730.0,2805.65,910xx,0.0
3e3,729,725,730.0,9.93,786xx,0.0
9e3,764,760,1096.0,303.61,334xx,0.0
2657.41,629,625,365.0,297.13,165xx,1.0
2e3,694,690,396.0,1421.42,553xx,0.0
6e3,759,755,1066.0,29.99,211xx,0.0
5500.0,704,700,1096.0,188.2,234xx,0.0
23999.99,769,765,610.0,9010.01,626xx,0.0
8e3,539,535,669.0,3752.54,927xx,0.0
3e3,614,610,1096.0,102.69,211xx,0.0
8500.0,709,705,1096.0,294.98,953xx,0.0
19999.99,619,615,1096.0,712.84,840xx,0.0
2800.0,699,695,61.0,2765.32,013xx,0.0
14999.99,769,765,549.0,8626.49,993xx,0.0
8042.54,499,0,396.0,825.34,100xx,1.0
15e3,814,810,1096.0,515.17,229xx,0.0
10800.0,674,670,184.0,9625.72,100xx,0.0
13500.0,629,625,1096.0,468.43,234xx,0.0
5800.0,644,640,1127.0,48.36,985xx,0.0
662.53,589,585,214.0,133.87,800xx,1.0
2e4,679,675,457.0,21.38,531xx,0.0
12e3,784,780,791.0,4093.03,751xx,0.0
3500.0,764,760,1096.0,134.48,720xx,0.0
1500.0,704,700,1096.0,51.8,492xx,0.0
19999.99,819,815,1096.0,693.62,823xx,0.0
10750.0,629,625,1096.0,369.39,926xx,0.0
1114.24,514,510,457.0,229.9,207xx,1.0
3999.99,639,635,822.0,659.47,152xx,0.0
21e3,619,615,1096.0,707.75,902xx,0.0
14250.0,604,600,1127.0,287.5,220xx,0.0
12e3,709,705,518.0,7325.71,750xx,0.0
23999.99,739,735,1096.0,800.37,223xx,0.0
3200.0,759,755,1005.0,511.14,109xx,0.0
9600.0,679,675,700.0,4236.87,306xx,0.0
9600.0,754,750,700.0,2252.96,915xx,0.0
3250.0,749,745,1096.0,110.55,840xx,0.0
4e3,614,610,761.0,1564.64,258xx,0.0
18e3,679,675,1096.0,631.14,986xx,0.0
17600.0,709,705,1096.0,651.43,480xx,0.0
1163.24,664,660,304.0,3.4,105xx,1.0
3923.08,524,520,761.0,198.99,134xx,1.0
5e3,724,720,700.0,7.38,294xx,0.0
3e3,639,635,852.0,938.9,231xx,0.0
1e3,809,805,61.0,1008.26,640xx,0.0
4500.0,559,555,1127.0,32.68,448xx,0.0
17e3,779,775,426.0,3087.06,104xx,0.0
25e3,749,745,214.0,17.68,297xx,0.0
13e3,714,710,1096.0,446.21,342xx,0.0
8e3,734,730,1126.0,262.66,454xx,0.0
7500.0,639,635,1096.0,278.7,302xx,0.0
5e3,694,690,1096.0,189.92,928xx,0.0
7e3,729,725,275.0,5840.48,721xx,0.0
3e3,794,790,641.0,1457.3,914xx,0.0
12e3,789,785,579.0,6497.45,539xx,0.0
5e3,784,780,1096.0,177.81,163xx,0.0
2e3,539,535,609.0,93.27,088xx,0.0
8e3,599,595,1096.0,278.53,953xx,0.0
1600.0,689,685,1126.0,59.89,140xx,0.0
15e3,789,785,1096.0,518.35,954xx,0.0
3726.24,619,615,488.0,317.44,053xx,1.0
12e3,779,775,641.0,2362.86,900xx,0.0
7e3,774,770,1096.0,262.32,086xx,0.0
1975.0,629,625,1096.0,68.51,210xx,0.0
14575.0,659,655,304.0,153.24,960xx,0.0
12075.0,729,725,1096.0,433.97,191xx,0.0
3125.0,759,755,1096.0,124.49,803xx,0.0
2523.21,644,640,396.0,271.39,561xx,1.0
458.01,509,505,245.0,87.51,641xx,1.0
7750.0,794,790,1096.0,290.48,926xx,0.0
8e3,669,665,1096.0,274.38,907xx,0.0
14e3,774,770,1035.0,1370.3,212xx,0.0
7500.0,829,825,1096.0,286.46,448xx,0.0
14e3,744,740,883.0,378.53,532xx,0.0
4875.0,589,585,669.0,75.0,349xx,0.0
14e3,779,775,883.0,3857.88,440xx,0.0
1750.0,784,780,1036.0,236.0,220xx,0.0
10399.99,804,800,1096.0,356.92,021xx,0.0
7193.9,634,630,426.0,790.73,750xx,1.0
4e3,499,0,1096.0,148.52,770xx,0.0
18e3,679,675,1096.0,632.68,322xx,0.0
3e3,794,790,640.0,15.63,240xx,0.0
5e3,639,635,1036.0,649.72,920xx,0.0
5e3,729,725,1126.0,194.01,334xx,0.0
3200.0,649,645,1065.0,23.91,021xx,0.0
4499.99,719,715,1126.0,166.96,402xx,0.0
7500.0,639,635,944.0,3019.19,127xx,0.0
1e4,744,740,92.0,3074.62,935xx,0.0
9600.0,684,680,1096.0,329.05,320xx,0.0
13e3,694,690,1126.0,455.88,922xx,0.0
4800.0,664,660,1096.0,166.22,080xx,0.0
8e3,724,720,153.0,837.54,441xx,0.0
13650.0,779,775,304.0,10899.87,770xx,0.0
1e4,704,700,1096.0,364.77,337xx,0.0
1037.91,504,500,123.0,378.23,926xx,1.0
685.06,499,0,92.0,340.76,980xx,1.0
14999.99,704,700,1096.0,520.6,329xx,0.0
10800.0,804,800,184.0,9517.64,945xx,0.0
3200.0,754,750,1126.0,109.9,802xx,0.0
8e3,704,700,396.0,14.28,021xx,0.0
2400.0,684,680,579.0,1366.2,201xx,0.0
15250.0,699,695,1096.0,532.1,402xx,0.0
2500.0,729,725,1126.0,90.48,439xx,0.0
8e3,744,740,395.0,12.74,672xx,0.0
15999.99,574,570,1096.0,550.7,850xx,0.0
3e3,824,820,1126.0,111.0,787xx,0.0
15e3,534,530,1096.0,513.17,304xx,0.0
6e3,764,760,1096.0,411.69,432xx,0.0
10500.0,644,640,1096.0,34.07,660xx,0.0
13e3,624,620,1096.0,452.39,402xx,0.0
6e3,764,760,1065.0,572.78,077xx,0.0
6999.99,679,675,1096.0,240.04,112xx,0.0
7600.0,764,760,487.0,4896.52,433xx,0.0
1e4,544,540,426.0,6971.47,028xx,0.0
1e4,734,730,1126.0,362.32,405xx,0.0
3600.0,709,705,1126.0,127.01,705xx,0.0
3600.0,804,800,1126.0,123.32,900xx,0.0
6e3,689,685,549.0,7.48,554xx,0.0
3399.99,699,695,1006.0,457.8,445xx,0.0
6125.0,629,625,1096.0,231.57,207xx,0.0
6e3,699,695,1036.0,802.09,190xx,0.0
15199.99,774,770,1126.0,515.84,362xx,0.0
13999.99,704,700,1126.0,479.45,294xx,0.0
8500.0,699,695,1096.0,298.78,554xx,0.0
2352.2,669,665,395.0,180.36,770xx,1.0
10200.0,784,780,365.0,2564.55,750xx,0.0
6e3,769,765,306.0,2821.79,956xx,0.0
7900.0,759,755,245.0,6649.93,750xx,0.0
7775.0,569,565,1096.0,274.38,030xx,0.0
10800.0,819,815,306.0,2657.02,018xx,0.0
18e3,714,710,853.0,5224.25,721xx,0.0
2e4,809,805,61.0,20204.48,144xx,0.0
5800.0,664,660,1065.0,600.42,201xx,0.0
5500.0,589,585,1096.0,199.49,554xx,0.0
5e3,789,785,671.0,12.51,750xx,0.0
14999.99,824,820,1126.0,505.64,950xx,0.0
1880.01,634,630,304.0,285.66,926xx,1.0
15e3,779,775,1126.0,508.78,328xx,0.0
8e3,734,730,609.0,4326.93,101xx,0.0
9e3,724,720,1006.0,1208.37,132xx,0.0
5400.0,694,690,1096.0,184.52,727xx,0.0
12e3,714,710,276.0,9938.98,176xx,0.0
5999.99,749,745,1096.0,207.64,891xx,0.0
1e3,619,615,1065.0,100.48,787xx,0.0
15e3,674,670,1096.0,506.66,980xx,0.0
2500.0,689,685,1096.0,90.74,329xx,0.0
1200.0,499,0,1036.0,165.96,019xx,0.0
15e3,829,825,1126.0,506.07,902xx,0.0
4e3,674,670,1126.0,142.03,913xx,0.0
3500.0,729,725,456.0,2407.07,767xx,0.0
19999.99,749,745,1096.0,688.02,941xx,0.0
6e3,779,775,609.0,3204.01,554xx,0.0
8200.0,704,700,1036.0,1085.93,843xx,0.0
7199.98,749,745,1126.0,253.56,152xx,0.0
6400.0,829,825,1126.0,251.26,111xx,0.0
9800.0,679,675,1065.0,981.67,801xx,0.0
12e3,754,750,1157.0,21.52,337xx,0.0
16e3,729,725,1005.0,2600.38,941xx,0.0
5600.0,664,660,1036.0,18.58,852xx,0.0
1e3,669,665,1126.0,33.92,959xx,0.0
15e3,719,715,183.0,6511.28,853xx,0.0
3200.0,729,725,1126.0,122.62,322xx,0.0
7750.0,624,620,183.0,7585.64,030xx,0.0
9500.0,504,500,671.0,4605.77,787xx,0.0
3975.0,504,500,1096.0,152.06,077xx,0.0
1500.0,584,580,1126.0,65.21,907xx,0.0
1e4,794,790,699.0,4384.98,981xx,0.0
776.98,624,620,610.0,50.58,030xx,1.0
8500.0,784,780,1126.0,309.77,130xx,0.0
582.06,704,700,334.0,191.39,641xx,1.0
7e3,754,750,821.0,2450.62,314xx,0.0
25e3,754,750,183.0,23029.59,194xx,0.0
3800.0,594,590,1126.0,144.58,926xx,0.0
6e3,794,790,456.0,4028.97,152xx,0.0
3600.0,769,765,1126.0,126.65,770xx,0.0
18e3,724,720,1126.0,622.21,957xx,0.0
8e3,779,775,821.0,2687.13,441xx,0.0
9e3,664,660,214.0,8052.28,194xx,0.0
12450.0,649,645,1126.0,445.86,532xx,0.0
4e3,669,665,730.0,1756.72,115xx,0.0
2e4,669,665,306.0,16367.28,488xx,0.0
6400.0,744,740,974.0,1259.03,959xx,0.0
3e3,629,625,1126.0,112.4,740xx,0.0
1e4,799,795,944.0,566.39,208xx,0.0
12e3,644,640,548.0,11.94,220xx,0.0
9e3,804,800,1126.0,580.34,146xx,0.0
9600.0,694,690,1126.0,338.99,163xx,0.0
18e3,684,680,852.0,5732.44,606xx,0.0
6600.0,749,745,1126.0,259.49,554xx,0.0
2385.7,644,640,821.0,117.14,211xx,1.0
1500.0,774,770,1126.0,50.55,065xx,0.0
2750.0,694,690,671.0,1398.09,302xx,0.0
8e3,704,700,1126.0,291.74,300xx,0.0
9575.0,709,705,913.0,2407.57,941xx,0.0
1e4,654,650,1126.0,337.55,453xx,0.0
137.92,499,0,91.0,67.55,761xx,1.0
3600.0,504,500,334.0,551.14,532xx,0.0
4150.0,729,725,1126.0,158.72,605xx,0.0
5200.0,749,745,1126.0,187.23,183xx,0.0
15e3,564,560,1126.0,507.95,207xx,0.0
3600.0,654,650,1126.0,128.7,328xx,0.0
2775.0,684,680,1126.0,97.37,554xx,0.0
17500.0,779,775,821.0,5322.37,069xx,0.0
14e3,734,730,1126.0,472.95,932xx,0.0
1e4,779,775,1126.0,332.48,483xx,0.0
537.31,654,650,518.0,54.82,303xx,1.0
6400.0,679,675,334.0,5085.15,606xx,0.0
4931.27,524,520,609.0,354.7,913xx,1.0
1e4,734,730,1005.0,1403.67,605xx,0.0
1e4,799,795,244.0,8599.62,334xx,0.0
4e3,744,740,91.0,3869.12,481xx,0.0
9e3,794,790,1096.0,319.7,452xx,0.0
5e3,774,770,699.0,1612.52,945xx,0.0
13e3,499,0,1096.0,465.86,060xx,0.0
4326.42,669,665,609.0,301.2,316xx,1.0
19200.0,689,685,153.0,18211.04,326xx,0.0
9e3,654,650,1096.0,315.88,199xx,0.0
5e3,664,660,1096.0,175.59,958xx,0.0
18e3,799,795,730.0,7327.55,432xx,0.0
4e3,664,660,426.0,2811.35,302xx,0.0
1594.88,499,0,426.0,144.43,283xx,1.0
3215.33,624,620,275.0,524.34,806xx,1.0
12e3,749,745,548.0,9.94,304xx,0.0
2e3,714,710,426.0,2.28,100xx,0.0
1600.0,739,735,1096.0,66.89,801xx,0.0
4e3,524,520,913.0,148.82,395xx,0.0
14e3,624,620,365.0,10468.85,328xx,0.0
11999.99,684,680,852.0,3509.52,735xx,0.0
5e3,684,680,1005.0,648.84,563xx,0.0
6e3,539,535,1096.0,211.46,950xx,0.0
8e3,754,750,487.0,32.46,197xx,0.0
4500.0,739,735,852.0,1304.86,921xx,0.0
3267.98,599,595,426.0,329.46,945xx,1.0
7999.99,704,700,1096.0,278.33,919xx,0.0
413.62,564,560,91.0,328.14,717xx,1.0
1e4,709,705,760.0,948.2,024xx,0.0
16750.0,564,560,153.0,15345.07,330xx,0.0
8250.0,704,700,1096.0,299.8,431xx,0.0
5368.87,614,610,548.0,410.75,913xx,1.0
462.67,584,580,61.0,334.67,080xx,1.0
4200.0,679,675,1096.0,148.52,440xx,0.0
4200.0,739,735,640.0,2171.41,495xx,0.0
1e4,799,795,1096.0,347.42,122xx,0.0
5600.0,659,655,548.0,3296.34,865xx,0.0
1500.0,714,710,122.0,1412.59,197xx,0.0
5300.0,824,820,1096.0,195.51,427xx,0.0
7100.0,729,725,913.0,1540.24,240xx,0.0
4426.09,629,625,487.0,379.94,331xx,1.0
2e4,694,690,1096.0,694.02,604xx,0.0
4800.0,664,660,306.0,3733.26,959xx,0.0
7199.99,609,605,1096.0,243.8,303xx,0.0
8e3,519,515,1096.0,280.43,432xx,0.0
7044.23,609,605,760.0,795.27,967xx,1.0
4e3,579,575,699.0,1807.23,949xx,0.0
9800.0,759,755,760.0,3633.25,338xx,0.0
8e3,764,760,1096.0,294.71,201xx,0.0
5e3,724,720,456.0,3335.86,190xx,0.0
12500.0,759,755,244.0,10512.08,600xx,0.0
4750.0,659,655,791.0,1665.91,480xx,0.0
836.35,529,525,122.0,313.2,119xx,1.0
12e3,664,660,1096.0,435.15,087xx,0.0
9599.99,759,755,1096.0,327.56,604xx,0.0
12800.0,674,670,334.0,9909.62,786xx,0.0
19650.0,694,690,1096.0,700.93,152xx,0.0
1302.11,659,655,456.0,196.66,846xx,1.0
5499.99,524,520,1096.0,192.81,770xx,0.0
12e3,709,705,1126.0,519.57,918xx,0.0
12e3,624,620,1096.0,424.25,980xx,0.0
4e3,749,745,1096.0,149.83,177xx,0.0
5e3,759,755,1096.0,179.23,112xx,0.0
12800.0,759,755,671.0,3691.06,941xx,0.0
6e3,724,720,426.0,9.61,021xx,0.0
7200.0,769,765,1005.0,977.7,453xx,0.0
6e3,624,620,1096.0,216.07,951xx,0.0
9999.99,499,0,883.0,2593.25,069xx,0.0
1e4,799,795,306.0,2012.81,212xx,0.0
6e3,674,670,91.0,5779.26,100xx,0.0
5211.82,574,570,609.0,660.56,342xx,1.0
1114.62,594,590,153.0,353.14,631xx,1.0
6250.0,774,770,913.0,44.23,488xx,0.0
12800.0,789,785,852.0,12.82,802xx,0.0
11999.99,729,725,1096.0,408.32,550xx,0.0
4800.0,689,685,1096.0,167.59,234xx,0.0
7313.7,689,685,365.0,836.66,903xx,1.0
2e4,719,715,974.0,563.55,024xx,0.0
11e3,714,710,944.0,2182.92,794xx,0.0
2e4,674,670,365.0,15182.29,934xx,0.0
2e4,749,745,487.0,12654.01,996xx,0.0
7e3,629,625,1096.0,240.05,081xx,0.0
25e3,759,755,913.0,5873.13,201xx,0.0
17400.0,819,815,1096.0,605.52,394xx,0.0
12e3,759,755,609.0,10.08,852xx,0.0
4999.99,659,655,1096.0,176.44,921xx,0.0
2490.05,599,595,640.0,171.92,222xx,1.0
2e3,739,735,974.0,321.18,672xx,0.0
15e3,739,735,1096.0,515.0,761xx,0.0
2266.21,679,675,153.0,676.02,640xx,1.0
6999.99,754,750,640.0,707.1,956xx,0.0
2017.54,674,670,214.0,848.06,852xx,1.0
6700.0,779,775,1096.0,228.93,755xx,0.0
9999.99,754,750,791.0,3498.21,141xx,0.0
15e3,649,645,1126.0,14.22,200xx,0.0
1600.0,699,695,306.0,1280.6,992xx,0.0
672.87,639,635,275.0,125.0,541xx,1.0
5e3,649,645,730.0,2055.95,783xx,0.0
23999.99,624,620,1065.0,1628.4,200xx,0.0
5500.0,684,680,244.0,2371.53,114xx,0.0
2e3,619,615,1096.0,82.4,975xx,0.0
8400.0,714,710,1096.0,301.44,914xx,0.0
4500.0,709,705,30.0,4556.77,958xx,0.0
7200.0,724,720,1096.0,257.57,941xx,0.0
9500.0,704,700,760.0,3570.81,532xx,0.0
8999.99,774,770,1096.0,318.49,633xx,0.0
1500.0,669,665,183.0,1345.76,980xx,0.0
766.42,514,510,122.0,294.88,917xx,1.0
2e4,819,815,1096.0,687.02,662xx,0.0
7500.0,664,660,913.0,1761.53,945xx,0.0
4999.99,709,705,1096.0,175.12,168xx,0.0
6e3,694,690,974.0,967.01,317xx,0.0
6e3,734,730,30.0,6047.74,549xx,0.0
2471.46,539,535,821.0,120.88,670xx,1.0
15999.99,659,655,1096.0,548.39,220xx,0.0
12e3,679,675,791.0,4267.05,086xx,0.0
16e3,804,800,1096.0,542.41,757xx,0.0
2e4,689,685,1096.0,682.72,913xx,0.0
1e4,759,755,852.0,2932.84,631xx,0.0
1e4,719,715,1371.0,1016.32,331xx,0.0
3e3,759,755,1096.0,19.96,436xx,0.0
4989.38,654,650,548.0,115.14,082xx,1.0
2e4,704,700,183.0,7691.47,432xx,0.0
11499.99,694,690,1096.0,397.1,296xx,0.0
1342.42,669,665,518.0,113.76,786xx,1.0
11999.99,749,745,1096.0,414.37,926xx,0.0
13450.0,619,615,30.0,13633.51,024xx,0.0
2e4,659,655,1096.0,690.79,750xx,0.0
15e3,694,690,730.0,886.74,941xx,0.0
8659.96,654,650,609.0,1030.21,193xx,1.0
2500.0,709,705,1096.0,85.05,765xx,0.0
2e4,754,750,883.0,1435.3,900xx,0.0
19999.99,604,600,1096.0,757.44,223xx,0.0
5e3,759,755,426.0,2363.3,553xx,0.0
2510.75,654,650,275.0,151.15,444xx,1.0
1624.56,674,670,244.0,248.37,482xx,1.0
1084.57,669,665,456.0,104.54,394xx,1.0
5e3,824,820,365.0,7.33,941xx,0.0
2e4,764,760,671.0,9512.53,299xx,0.0
2e3,749,745,456.0,7.59,104xx,0.0
1e4,714,710,1065.0,606.08,208xx,0.0
4e3,814,810,821.0,1223.85,210xx,0.0
14999.99,719,715,579.0,8271.9,761xx,0.0
8e3,664,660,426.0,5547.71,486xx,0.0
8400.0,644,640,944.0,32.16,925xx,0.0
1e4,789,785,1096.0,343.69,730xx,0.0
272.0,504,500,30.0,407.08,334xx,1.0
5030.4,614,610,609.0,342.29,891xx,1.0
4549.61,649,645,334.0,527.13,210xx,1.0
6800.0,694,690,91.0,6569.3,402xx,0.0
12e3,614,610,1096.0,409.88,147xx,0.0
9400.0,629,625,1126.0,38.9,117xx,0.0
11999.98,594,590,1096.0,414.79,432xx,0.0
6e3,669,665,579.0,3312.96,939xx,0.0
5500.0,774,770,1096.0,187.9,158xx,0.0
727.21,609,605,122.0,258.2,038xx,1.0
7e3,639,635,1065.0,36.67,170xx,0.0
11499.99,719,715,883.0,3104.27,941xx,0.0
16e3,684,680,1096.0,541.23,778xx,0.0
1925.0,714,710,913.0,81.86,822xx,0.0
18999.99,779,775,821.0,6061.66,802xx,0.0
9021.12,694,690,487.0,855.46,981xx,1.0
7500.0,694,690,183.0,6738.76,080xx,0.0
7e3,629,625,365.0,5267.76,981xx,0.0
14999.98,734,730,760.0,5915.29,965xx,0.0
1e4,764,760,1096.0,363.06,328xx,0.0
5e3,784,780,883.0,1313.13,023xx,0.0
7999.99,709,705,1096.0,283.34,191xx,0.0
5500.0,749,745,1065.0,359.35,024xx,0.0
6999.99,689,685,730.0,2971.77,111xx,0.0
1e4,749,745,1096.0,342.79,023xx,0.0
7e3,669,665,1096.0,253.89,926xx,0.0
11200.0,709,705,456.0,7514.63,936xx,0.0
23999.99,664,660,852.0,6964.43,853xx,0.0
15e3,799,795,640.0,7176.96,971xx,0.0
3200.0,774,770,640.0,1532.18,981xx,0.0
10725.0,689,685,671.0,5046.87,216xx,0.0
3500.0,499,0,1096.0,130.58,941xx,0.0
17999.96,804,800,1127.0,605.29,023xx,0.0
11999.98,714,710,1127.0,419.04,207xx,0.0
5e3,654,650,1127.0,169.58,781xx,0.0
12e3,699,695,487.0,2.52,950xx,0.0
14999.99,719,715,1096.0,537.0,770xx,0.0
19999.99,774,770,1127.0,674.16,346xx,0.0
11e3,699,695,487.0,7333.87,727xx,0.0
8e3,764,760,1127.0,270.43,144xx,0.0
19999.99,624,620,730.0,8167.61,897xx,0.0
7999.98,719,715,1127.0,281.79,786xx,0.0
1600.0,579,575,1127.0,58.11,191xx,0.0
5e3,744,740,1096.0,330.81,333xx,0.0
1e4,604,600,821.0,3073.51,082xx,0.0
5524.69,644,640,822.0,101.0,860xx,1.0
16e3,714,710,214.0,13854.69,325xx,0.0
11249.98,719,715,579.0,19.4,622xx,0.0
9999.99,744,740,1096.0,367.61,342xx,0.0
6517.39,599,595,1005.0,251.0,840xx,1.0
7366.52,514,510,1005.0,290.95,752xx,1.0
14500.0,664,660,610.0,8128.01,152xx,0.0
1e4,769,765,337.0,11.52,100xx,0.0
12e3,659,655,1127.0,380.3,337xx,0.0
13e3,699,695,975.0,2459.38,778xx,0.0
6e3,729,725,396.0,4348.14,100xx,0.0
4799.99,659,655,1127.0,170.72,027xx,0.0
12999.98,799,795,1127.0,438.98,852xx,0.0
5e3,729,725,579.0,2841.89,223xx,0.0
427.95,629,625,365.0,51.81,951xx,1.0
10499.99,759,755,671.0,20.76,945xx,0.0
12e3,679,675,122.0,11559.26,920xx,0.0
13199.99,789,785,1096.0,471.46,065xx,0.0
10750.0,614,610,791.0,4221.16,930xx,0.0
6e3,804,800,457.0,3011.54,144xx,0.0
2756.17,624,620,730.0,100.11,303xx,1.0
6499.99,714,710,1127.0,224.16,761xx,0.0
5999.99,654,650,730.0,2660.9,812xx,0.0
15999.96,609,605,1127.0,557.55,114xx,0.0
25e3,799,795,548.0,14519.6,339xx,0.0
4200.0,704,700,1096.0,160.28,320xx,0.0
2e4,719,715,1157.0,597.0,294xx,0.0
15999.99,569,565,1127.0,581.83,975xx,0.0
